County	Florida	Collier County		Collier County Assistance Program	The CCAP is providing financial aid to individual households and business owners with businesses in Collier County. This program is for individuals and families who have lost jobs, been furloughed or have experienced a reduction of income due to the COVID-19 pandemic and need financial assistance paying past due rent, mortgage payments and utility payments.   	https://www.colliercountyhousing.com/community-assistance-program/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to mixed-status households	Eviction Notice, Past Due Rent, Past due utility, unsafe or unhealthy living conditions	No	W-9/Payee Information	No		Collier County Community and Human Services Division	Department of Social Services/Human Services	$11,622,380.60	ERA Program - Treasury	Tenant	Both	15 months	12 months	TOTAL: $10,000		Unknown		Yes		First-come first-served	Yes		water, sewer, trash, electric, gas, internet	Yes	Relocation Expenses, Late Fees, Internet	https://www.colliercountyhousing.com/community-assistance-program/faq/#household-assistance			6/7/2021	Collier County, Florida	26.069985, -81.42789839999999
City	Florida	Hialeah		Hialeah City Emergency Rental Assistance Program	The City of Hialeah Grants and Human Services Department shall provide rent and utility assistance (Water and Sewer, trash removal services, and electricity) for households who have been impacted by COVID-19. Eligible tenants can apply for financial assistance to be paid directly to their landlord or utility provider except as provided herein.	http://www.hialeahfl.gov/690/Funding-Opportunities		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Past Due Rent	Unknown		Unknown		City of Hialeah Department of Human Services	Department of Social Services/Human Services	$7,045,831.60	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income, Lease	Yes		First-come first-served	Yes	12	electricity, gas, oil, water, sewer, trash, and internet	Yes	Relocation Expenses, Late Fees, Internet, Uncategorized Housing Expenses	https://www.hialeahfl.gov/DocumentCenter/View/12839/ERAP-Policies--Procedures?bidId=			4/28/2021	Hialeah, Florida	25.8575963, -80.2781057
County	Florida	Hillsborough County		Hillsborough County Rapid Response Recovery Assistance Program (R3)	Hillsborough County and the City of Tampa received federal funding to assist residents who are unable to pay rent and utilities due to the impacts of the COVID-19 coronavirus pandemic. The funding supports the Emergency Rental Assistance Program (ERAP), which aims to prevent recipients from experiencing further financial hardship or additional consequences to living conditions by providing eligible and approved households up to $7,500 for past-due rent and up to $750 for past-due TECO utilities.	https://www.hillsboroughcounty.org/residents/public-safety/rapid-response-recovery-assistance-program-r3/r3-program	Hillsborough County, Tampa	80% AMI or less, COVID Hardship, Housing Instability, Unspecified	Past Due Rent	No	W-9/Payee Information, Rental Ledger, Rental Registry	Yes		Hillsborough County	City/County Department - Unspecified	$44,447,086.00	ERA Program - Treasury	Tenant	Arrears only	12 months				Self-Attestation NOT Permitted		Yes		Unknown	Yes	electricity		No		https://www.tampabay.com/news/hillsborough/2021/03/12/hillsborough-tampa-to-offer-44-million-in-rental-help/			3/15/2021	Hillsborough County, Florida	27.9903597, -82.3017728
City	Florida	Jacksonville		City of Jacksonville Emergency Rental Assistance Program (ERAP)	The City of Jacksonville announced plans to use a $28.9 million grant from the federal Emergency Rental Assistance Program to help Duval County residents affected by the pandemic. The funds will be available to citizens to cover up to 12 months of rent and utility payments with the option for an additional three months if determined necessary to ensure housing stability. Partnering agency, the United Way of Northeast Florida, will distribute $23.8 million for rental assistance. The City will process the applications and work in partnership with JEA to distribute the remaining $5 million to thousands of eligible customer accounts with past due utility balances. The City will determine eligibility based on the standards below.	https://unitedwaynefl.org/erap/	Jacksonville, Duval County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, U.S. Citizens/Legal Aliens only	Past Due Rent	Unknown	W-9/Payee Information	No		United Way of Northeast Florida, JEA, City of Jacksonville	Collaboration	$28,920,070.80	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	Income Non-Traditional	Yes	Active/ at risk of eviction	Unknown	Yes	15		No		https://www.firstcoastnews.com/article/news/local/jacksonville-city-council-green-lights-rental-utility-help/77-b4fbed20-0b9b-4bd1-95ff-c1dfda496074	https://assets.documentcloud.org/documents/20527887/erap-faqs.pdf	https://www.news4jax.com/news/local/2021/03/28/applications-to-open-monday-for-jacksonvilles-emergency-rental-utility-assistance-program/	3/15/2021	Jacksonville, Florida	30.3500511, -81.6035062
County	Florida	Lake County		Lake County Emergency Rental Assistance Program	Hillsborough County and the City of Tampa received federal funding to assist residents who are unable to pay rent and utilities due to the impacts of the COVID-19 coronavirus pandemic. The funding supports the Emergency Rental Assistance Program (ERAP), which aims to prevent recipients from experiencing further financial hardship or additional consequences to living conditions by providing eligible and approved households up to $7,500 for past-due rent and up to $750 for past-due TECO utilities.	https://lakecountyfl.submittable.com/submit		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Unspecified, 2020 Tax Returns 1040		Unknown		Unknown		Lake County	City/County Department - Unspecified	$11,085,380.50	ERA Program - Treasury	Tenant	Both	15 months	12 months	TOTAL: $15,000		Self-Attestation NOT Permitted		Yes		First-come first-served	Yes	12		Yes	Uncategorized Housing Expenses				3/5/2021	Lake County, Florida	28.702847, -81.77870209999999
County	Florida	Lee County		Lee County Emergency Rental Assistance Program	Lee County will pay up to six months of past due rent and utilities and three months of prospective payments for qualified households, plus ongoing payment of future rent as permitted. However, rental assistance cannot exceed a total of 12 months for each qualified household. The total months include past due, current due, and prospective payments.	https://leeflcares.com/		80% AMI or less, COVID Hardship, Housing Instability, Unspecified		Unknown		Unknown		Lee County	City/County Department - Unspecified	$23,268,102.40	ERA Program - Treasury	Tenant	Arrears only	12 months	6 months			Self-Attestation Permitted	Income Non-Traditional	Yes		Unknown	Yes	12		No		https://portal.neighborlysoftware.com/leecountyfl/participant			2/24/2021	Lee County, Florida	26.6630286, -81.9534815
County	Florida	Leon County		Leon County Emergency Rental Assistance Program	If you have been impacted by COVID-19, you may be eligible to receive assistance through Leon County’s Leon CARES Emergency Rental Assistance Program (ERAP). The Leon CARES ERAP, approved by the Board of County Commissioners in January 2021, uses federal dollars to provide assistance to citizens experiencing financial hardship due to COVID-19. The Leon CARES ERAP provides assistance with rent, rental arrears, utilities, and utility arrears on behalf of eligible households.  	https://cms.leoncountyfl.gov/cares/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Past Due Rent	Yes	W-9/Payee Information	No		Leon County	City/County Department - Unspecified	$8,864,910.40	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	Income, Income Non-Traditional	Yes		Unknown	Yes	12 months		No		https://cms.leoncountyfl.gov/Portals/59/xPlugin/uploads/2021/3/25/LC-CARES-ERAP-Tenants-FAQs-Letter-d04%20-%20AJ.pdf			4/14/2021	Leon County, Florida	30.4906177, -84.1857115
County	Florida	Manatee County		Manatee County Emergency Rental Assistance Program	The Emergency Rental Assistance Program (ERA) provides funds to renters in Manatee County and its municipalities who are delinquent on rent and in need of rental payment assistance due to the impact of the COVID-19 pandemic. Funds will be provided as a grant for rent and landlord-paid utilities for approved applicants. Eligible renters may receive grant funds up to 12 months of assistance, if needed, through November 2021, whichever is less. Funds will be paid directly to the landlord.	https://www.mymanatee.org/departments/redevelopment___economic_opportunity/community_development/manatee_cares/emergency_rental_assistance_program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified		Yes	W-9/Payee Information, Rental Ledger	No		Manatee County	City/County Department - Unspecified	$12,176,501.60	ERA Program - Treasury	Tenant	Both	12 months				Self-Attestation NOT Permitted		Yes		First-come first-served	Yes		Utilities paid by landlord and included in rent	No		https://www.mymanatee.org/departments/redevelopment___economic_opportunity/community_development/manatee_cares/emergency_rental_assistance_program	https://www.mymanatee.org/departments/redevelopment___economic_opportunity/community_development/manatee_cares/emergency_rental_assistance_program/emergency_rental_assistance_faq	https://www.amisun.com/2021/02/01/applications-reopen-for-cares-act-funding/	2/11/2021	Manatee County, Florida	27.4799195, -82.34518899999999
County	Florida	Marion County		COVID Assistance Program (CAP)	In response to the ongoing Coronavirus pandemic, United Way of Marion County received $10.8 million in Emergency Rental Assistance funds from Marion County to support individuals/families who have been impacted by COVID-19. Specifically for residents of Marion County, the COVID Assistance Program (CAP) provides rent and utility assistance to help support those community members who have been financially impacted by COVID-19.	https://www.uwmc.org/CAP		80% AMI or less, COVID Hardship, Housing Instability, Unspecified		Unknown		No		United Way of Marion County	Non-governmental	$11,038,909.30	ERA Program - Treasury	Tenant	Arrears only					Unknown		Unknown		First-come first-served	Yes			Unknown					4/14/2021	Marion County, Florida	29.2787765, -82.12783999999999
City	Florida	Miami		Miami Emergency Rental Assistance	Miami plans to launch a new relief program that would provide a year’s worth of rent and utilities for struggling tenants who live inside city limits. On Thursday, the commission voted to dedicate about 90% of the city’s $14 million in federal COVID-19 relief funds to emergency rental assistance that will provide up to $24,000 for eligible households. About $12.7 million will go toward rent and utility payments. Applications are not open yet. The city is expected to launch the program soon. About $1.1 million will pay for administration of the program. Three local nonprofits will receive $100,000 each to help people stay in their homes: Sunshine For All; Neighborhood Housing Services of South Florida; and Legal Services of Greater Miami.	https://www.miamigov.com/Government/Departments-Organizations/Housing-Community-Development		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified		Yes	W-9/Payee Information	No		Department of Housing and Community Development	Department of Housing/Community/Economic Development	$14,130,464.60	ERA Program - Treasury	Both	Both	12 months		TOTAL: $24,000		Self-Attestation Permitted	COVID Hardship	Yes	applicants with a 3 day notice	First-come first-served	Yes		water and sewer, power, gas, and/or home Internet costs	Yes	Relocation Expenses, Late Fees, Internet, Uncategorized Housing Expenses	https://www.miamiherald.com/news/local/community/miami-dade/article249153320.html	https://www.miamigov.com/Government/Departments-Organizations/Housing-Community-Development		2/24/2021	Miami, Florida	25.7616798, -80.1917902
